TaskID, TaskType, Elapsed, Deserialize, DeserializeCPU, Serialize
  7561, ResultTask, 20.00, 2.00, 1943787.00, 0.00
  7363, ResultTask, 1144.00, 1.00, 2012780.00, 1.00
  7559, ResultTask, 32.00, 2.00, 1947920.00, 0.00
  7563, ResultTask, 17.00, 0.00, 1693133.00, 0.00
  7566, ResultTask, 14.00, 3.00, 1559192.00, 0.00
  7564, ResultTask, 22.00, 2.00, 1774130.00, 0.00
  7565, ResultTask, 19.00, 2.00, 1738495.00, 0.00
  7567, ResultTask, 20.00, 2.00, 1769201.00, 0.00
  7329, ResultTask, 1243.00, 1.00, 1255142.00, 0.00
  7571, ResultTask, 14.00, 2.00, 1744632.00, 1.00
  7336, ResultTask, 1227.00, 2.00, 1693988.00, 0.00
  7568, ResultTask, 21.00, 2.00, 1528644.00, 0.00
  7570, ResultTask, 19.00, 2.00, 1782266.00, 0.00
  7572, ResultTask, 15.00, 3.00, 2479746.00, 0.00
  7569, ResultTask, 25.00, 2.00, 1954994.00, 0.00
  7573, ResultTask, 22.00, 2.00, 1640868.00, 0.00
  7575, ResultTask, 24.00, 2.00, 1790274.00, 0.00
  7574, ResultTask, 27.00, 0.00, 1678569.00, 0.00
  7394, ResultTask, 1096.00, 1.00, 1334020.00, 0.00
  7424, ResultTask, 914.00, 3.00, 2311005.00, 0.00
  7299, ResultTask, 1326.00, 4.00, 3524674.00, 0.00
  7361, ResultTask, 1214.00, 2.00, 1793635.00, 0.00
  7368, ResultTask, 1243.00, 4.00, 3392114.00, 0.00
  7590, ResultTask, 12.00, 2.00, 1813967.00, 0.00
  7591, ResultTask, 12.00, 2.00, 1583336.00, 0.00
  7393, ResultTask, 1179.00, 2.00, 1736668.00, 0.00
  7593, ResultTask, 15.00, 2.00, 2033878.00, 0.00
  7592, ResultTask, 23.00, 2.00, 1768834.00, 0.00
  7429, ResultTask, 1005.00, 1.00, 1651442.00, 0.00
  7594, ResultTask, 20.00, 2.00, 1714664.00, 0.00
  7595, ResultTask, 20.00, 2.00, 1826208.00, 0.00
  7597, ResultTask, 20.00, 5.00, 1711660.00, 0.00
  7596, ResultTask, 34.00, 9.00, 1768368.00, 0.00
  7399, ResultTask, 1204.00, 2.00, 1813068.00, 0.00
  7598, ResultTask, 26.00, 2.00, 1585914.00, 0.00
  7599, ResultTask, 20.00, 4.00, 1846294.00, 0.00
  7602, ResultTask, 13.00, 2.00, 2370136.00, 0.00
  7426, ResultTask, 1072.00, 0.00, 1671973.00, 0.00
  7601, ResultTask, 21.00, 1.00, 1723571.00, 0.00
  7603, ResultTask, 14.00, 2.00, 1708991.00, 0.00
  7604, ResultTask, 10.00, 1.00, 1568587.00, 0.00
  7427, ResultTask, 1070.00, 2.00, 1956269.00, 0.00
  7600, ResultTask, 26.00, 2.00, 1693378.00, 0.00
  7606, ResultTask, 12.00, 2.00, 1776377.00, 0.00
  7610, ResultTask, 11.00, 2.00, 1789202.00, 0.00
  7609, ResultTask, 13.00, 5.00, 1705824.00, 0.00
  7608, ResultTask, 14.00, 2.00, 1617127.00, 0.00
  7605, ResultTask, 24.00, 2.00, 1766152.00, 0.00
  7430, ResultTask, 1080.00, 15.00, 2356981.00, 0.00
  7460, ResultTask, 804.00, 2.00, 1751478.00, 0.00
  7453, ResultTask, 927.00, 3.00, 2380760.00, 0.00
  7607, ResultTask, 58.00, 3.00, 1848168.00, 0.00
  7454, ResultTask, 931.00, 5.00, 2810970.00, 0.00
  7451, ResultTask, 948.00, 3.00, 1739540.00, 0.00
  7425, ResultTask, 1160.00, 1.00, 1825311.00, 0.00
  7392, ResultTask, 1353.00, 11.00, 2988289.00, 0.00
  7622, ResultTask, 18.00, 3.00, 2751484.00, 0.00
  7452, ResultTask, 985.00, 1.00, 1725718.00, 0.00
  7457, ResultTask, 931.00, 3.00, 2762502.00, 0.00
  7488, ResultTask, 717.00, 3.00, 1870578.00, 0.00
  7624, ResultTask, 24.00, 2.00, 1845076.00, 0.00
  7625, ResultTask, 25.00, 4.00, 2469637.00, 0.00
  7626, ResultTask, 28.00, 4.00, 3122679.00, 0.00
  7628, ResultTask, 17.00, 2.00, 1869180.00, 0.00
  7629, ResultTask, 14.00, 3.00, 2396731.00, 0.00
  7627, ResultTask, 32.00, 3.00, 2385098.00, 0.00
  7631, ResultTask, 13.00, 2.00, 1769478.00, 0.00
  7632, ResultTask, 12.00, 2.00, 1762648.00, 0.00
  7634, ResultTask, 11.00, 1.00, 1616322.00, 0.00
  7635, ResultTask, 14.00, 2.00, 1791599.00, 0.00
  7630, ResultTask, 31.00, 3.00, 2664290.00, 0.00
  7636, ResultTask, 11.00, 2.00, 1663171.00, 0.00
  7482, ResultTask, 799.00, 2.00, 1576467.00, 0.00
  7458, ResultTask, 984.00, 2.00, 1804101.00, 0.00
  7639, ResultTask, 12.00, 1.00, 1679305.00, 0.00
  7485, ResultTask, 803.00, 4.00, 3853560.00, 0.00
  7459, ResultTask, 968.00, 1.00, 1747235.00, 0.00
  7423, ResultTask, 1274.00, 3.00, 2800773.00, 0.00
  7637, ResultTask, 22.00, 3.00, 2392593.00, 0.00
  7640, ResultTask, 16.00, 3.00, 2820191.00, 0.00
  7638, ResultTask, 30.00, 2.00, 1760445.00, 0.00
  7641, ResultTask, 27.00, 2.00, 1774570.00, 0.00
  7360, ResultTask, 1624.00, 2.00, 1771834.00, 0.00
  7492, ResultTask, 783.00, 2.00, 1659015.00, 0.00
  7455, ResultTask, 1117.00, 3.00, 2314359.00, 0.00
  7486, ResultTask, 883.00, 2.00, 2309743.00, 0.00
  7653, ResultTask, 21.00, 2.00, 1714682.00, 0.00
  7654, ResultTask, 20.00, 2.00, 2586462.00, 0.00
  7390, ResultTask, 1599.00, 2.00, 1488731.00, 0.00
  7655, ResultTask, 19.00, 3.00, 2392706.00, 0.00
  7461, ResultTask, 1079.00, 8.00, 2065843.00, 0.00
  7484, ResultTask, 946.00, 2.00, 1792311.00, 0.00
  7483, ResultTask, 955.00, 15.00, 2143326.00, 0.00
  7659, ResultTask, 11.00, 1.00, 1665498.00, 0.00
  7658, ResultTask, 13.00, 2.00, 2088309.00, 0.00
  7397, ResultTask, 1582.00, 3.00, 1915051.00, 0.00
  7660, ResultTask, 12.00, 3.00, 1703424.00, 0.00
  7661, ResultTask, 11.00, 2.00, 1610288.00, 0.00
  7657, ResultTask, 26.00, 2.00, 1899822.00, 0.00
  7662, ResultTask, 12.00, 2.00, 1894048.00, 0.00
  7663, ResultTask, 17.00, 2.00, 1754731.00, 0.00
  7664, ResultTask, 11.00, 2.00, 1615621.00, 0.00
  7665, ResultTask, 13.00, 2.00, 1762697.00, 0.00
  7667, ResultTask, 12.00, 2.00, 1864841.00, 0.00
  7669, ResultTask, 11.00, 2.00, 1558503.00, 0.00
  7670, ResultTask, 11.00, 2.00, 1773448.00, 0.00
  7666, ResultTask, 24.00, 2.00, 1788235.00, 0.00
  7671, ResultTask, 12.00, 2.00, 2119735.00, 0.00
  7428, ResultTask, 1447.00, 2.00, 1773902.00, 0.00
  7672, ResultTask, 11.00, 2.00, 1622242.00, 0.00
  7487, ResultTask, 999.00, 3.00, 2830964.00, 0.00
  7456, ResultTask, 1245.00, 2.00, 2047774.00, 0.00
  7668, ResultTask, 43.00, 3.00, 2126518.00, 0.00
  6496, ResultTask, 5182.00, 2.00, 1619562.00, 0.00
  7656, ResultTask, 131.00, 21.00, 8227484.00, 0.00
  7491, ResultTask, 1037.00, 2.00, 1805210.00, 0.00
  6555, ResultTask, 4870.00, 1.00, 1510648.00, 0.00
  7684, ResultTask, 12.00, 2.00, 2057366.00, 0.00
  7685, ResultTask, 12.00, 2.00, 1944840.00, 0.00
  7686, ResultTask, 11.00, 2.00, 1639984.00, 0.00
  7687, ResultTask, 11.00, 2.00, 1706374.00, 0.00
  7688, ResultTask, 11.00, 2.00, 1632607.00, 0.00
  7689, ResultTask, 11.00, 2.00, 1614652.00, 0.00
  6936, ResultTask, 2432.00, 1.00, 1819850.00, 0.00
  7690, ResultTask, 10.00, 2.00, 1563731.00, 0.00
  7691, ResultTask, 10.00, 0.00, 1597224.00, 0.00
  7692, ResultTask, 11.00, 2.00, 2365745.00, 0.00
  7694, ResultTask, 10.00, 1.00, 1337322.00, 0.00
  7693, ResultTask, 12.00, 1.00, 1725614.00, 0.00
  7696, ResultTask, 12.00, 2.00, 1742141.00, 0.00
  7695, ResultTask, 15.00, 2.00, 2530393.00, 0.00
  7697, ResultTask, 10.00, 2.00, 1556866.00, 0.00
  7698, ResultTask, 10.00, 1.00, 1390236.00, 0.00
  7699, ResultTask, 9.00, 2.00, 1372200.00, 0.00
  7700, ResultTask, 9.00, 2.00, 1357607.00, 0.00
  7522, ResultTask, 1051.00, 2.00, 1874430.00, 0.00
  7702, ResultTask, 9.00, 2.00, 1348368.00, 0.00
  7701, ResultTask, 13.00, 2.00, 2272856.00, 0.00
  7703, ResultTask, 12.00, 2.00, 1779066.00, 0.00
  7489, ResultTask, 1224.00, 7.00, 3362026.00, 0.00
  7515, ResultTask, 1117.00, 2.00, 1736372.00, 0.00
  7552, ResultTask, 1025.00, 2.00, 2005119.00, 0.00
  7514, ResultTask, 1147.00, 3.00, 2768446.00, 0.00
  7544, ResultTask, 1084.00, 2.00, 1440747.00, 0.00
  7296, ResultTask, 2261.00, 0.00, 1577547.00, 0.00
  7579, ResultTask, 981.00, 2.00, 1499574.00, 0.00
  7520, ResultTask, 1217.00, 2.00, 1852973.00, 0.00
  7623, ResultTask, 787.00, 3.00, 2629932.00, 0.00
  7715, ResultTask, 12.00, 2.00, 2006805.00, 0.00
  7553, ResultTask, 1199.00, 2.00, 2218240.00, 0.00
  7633, ResultTask, 746.00, 4.00, 3402323.00, 0.00
  7581, ResultTask, 1099.00, 2.00, 1895742.00, 0.00
  7513, ResultTask, 1335.00, 2.00, 1663741.00, 0.00
  7717, ResultTask, 12.00, 2.00, 2230649.00, 0.00
  7719, ResultTask, 12.00, 2.00, 1908871.00, 0.00
  7720, ResultTask, 11.00, 2.00, 1730969.00, 0.00
  7722, ResultTask, 10.00, 2.00, 1657239.00, 0.00
  7723, ResultTask, 10.00, 0.00, 1540688.00, 0.00
  7721, ResultTask, 22.00, 2.00, 1840767.00, 0.00
  7718, ResultTask, 26.00, 2.00, 1838782.00, 0.00
  7725, ResultTask, 10.00, 1.00, 1457061.00, 0.00
  7724, ResultTask, 10.00, 2.00, 1538379.00, 0.00
  7726, ResultTask, 12.00, 2.00, 1631874.00, 0.00
  7728, ResultTask, 10.00, 2.00, 1586972.00, 0.00
  7729, ResultTask, 11.00, 2.00, 1837247.00, 0.00
  7730, ResultTask, 11.00, 1.00, 1631961.00, 0.00
  7731, ResultTask, 10.00, 2.00, 1478394.00, 0.00
  7733, ResultTask, 10.00, 2.00, 1596780.00, 0.00
  7732, ResultTask, 13.00, 2.00, 1585977.00, 0.00
  7734, ResultTask, 10.00, 2.00, 1611589.00, 0.00
  7716, ResultTask, 77.00, 11.00, 2693203.00, 0.00
  7584, ResultTask, 1170.00, 2.00, 1868013.00, 0.00
  7727, ResultTask, 67.00, 2.00, 1796026.00, 0.00
  7550, ResultTask, 1316.00, 2.00, 1814897.00, 0.00
  7589, ResultTask, 1170.00, 2.00, 2062327.00, 0.00
  7545, ResultTask, 1348.00, 2.00, 1637093.00, 0.00
  7582, ResultTask, 1231.00, 2.00, 1928923.00, 0.00
  7577, ResultTask, 1277.00, 2.00, 1618782.00, 0.00
  7617, ResultTask, 1043.00, 5.00, 2899813.00, 0.00
  7583, ResultTask, 1276.00, 2.00, 1809977.00, 0.00
  7611, ResultTask, 1078.00, 1.00, 1654121.00, 0.00
  7304, ResultTask, 2573.00, 2.00, 1384193.00, 0.00
  7747, ResultTask, 15.00, 1.00, 1692188.00, 0.00
  7746, ResultTask, 24.00, 2.00, 2522944.00, 0.00
  7749, ResultTask, 12.00, 2.00, 2077297.00, 0.00
  7750, ResultTask, 11.00, 1.00, 1574105.00, 0.00
  7751, ResultTask, 11.00, 2.00, 1642311.00, 0.00
  7752, ResultTask, 10.00, 2.00, 1783293.00, 0.00
  7518, ResultTask, 1542.00, 1.00, 1568412.00, 0.00
  7490, ResultTask, 1661.00, 4.00, 1766229.00, 1.00
  7753, ResultTask, 11.00, 2.00, 1588819.00, 0.00
  7748, ResultTask, 31.00, 3.00, 3172417.00, 0.00
  7754, ResultTask, 11.00, 1.00, 1537924.00, 0.00
  7755, ResultTask, 10.00, 2.00, 1609193.00, 0.00
  7576, ResultTask, 1334.00, 20.00, 1932828.00, 0.00
  7756, ResultTask, 11.00, 1.00, 1734949.00, 0.00
  7757, ResultTask, 12.00, 2.00, 1847136.00, 0.00
  7547, ResultTask, 1451.00, 4.00, 2831296.00, 0.00
  7761, ResultTask, 10.00, 2.00, 1349407.00, 0.00
  7587, ResultTask, 1300.00, 2.00, 1751580.00, 0.00
  7758, ResultTask, 14.00, 2.00, 1596850.00, 0.00
  7760, ResultTask, 14.00, 2.00, 1750717.00, 0.00
  7759, ResultTask, 18.00, 3.00, 2747464.00, 0.00
  7578, ResultTask, 1349.00, 2.00, 1784771.00, 0.00
  7763, ResultTask, 16.00, 2.00, 2635581.00, 0.00
  7762, ResultTask, 22.00, 6.00, 3102063.00, 0.00
  7642, ResultTask, 960.00, 1.00, 1594480.00, 0.00
  7306, ResultTask, 2628.00, 1.00, 1585070.00, 0.00
  7517, ResultTask, 1577.00, 3.00, 2476882.00, 0.00
  7765, ResultTask, 21.00, 2.00, 1527001.00, 0.00
  7551, ResultTask, 1465.00, 2.00, 1797766.00, 0.00
  7615, ResultTask, 1130.00, 2.00, 1772536.00, 0.00
  7778, ResultTask, 11.00, 2.00, 1623224.00, 0.00
  7779, ResultTask, 12.00, 2.00, 1673858.00, 0.00
  7588, ResultTask, 1325.00, 3.00, 2772739.00, 0.00
  7764, ResultTask, 47.00, 2.00, 2422976.00, 0.00
  7777, ResultTask, 26.00, 2.00, 2378586.00, 0.00
  7781, ResultTask, 14.00, 2.00, 2133952.00, 0.00
  7780, ResultTask, 22.00, 2.00, 1633198.00, 0.00
  7784, ResultTask, 21.00, 2.00, 2067004.00, 0.00
  7783, ResultTask, 23.00, 0.00, 1391864.00, 0.00
  7548, ResultTask, 1523.00, 2.00, 1643995.00, 0.00
  7785, ResultTask, 26.00, 2.00, 1767848.00, 0.00
  7789, ResultTask, 14.00, 2.00, 1630305.00, 0.00
  7786, ResultTask, 33.00, 1.00, 1748528.00, 0.00
  7782, ResultTask, 51.00, 3.00, 2859731.00, 0.00
  7612, ResultTask, 1205.00, 2.00, 1586781.00, 0.00
  7787, ResultTask, 26.00, 1.00, 1494588.00, 0.00
  7788, ResultTask, 26.00, 2.00, 1909042.00, 0.00
  7792, ResultTask, 11.00, 2.00, 1590737.00, 0.00
  7791, ResultTask, 19.00, 11.00, 1563132.00, 0.00
  7790, ResultTask, 31.00, 2.00, 2234124.00, 0.00
  7796, ResultTask, 17.00, 2.00, 2393948.00, 0.00
  7549, ResultTask, 1553.00, 13.00, 1851080.00, 0.00
  7297, ResultTask, 2726.00, 2.00, 1477625.00, 0.00
  7794, ResultTask, 27.00, 3.00, 2414323.00, 0.00
  7795, ResultTask, 30.00, 2.00, 1593313.00, 0.00
  7793, ResultTask, 37.00, 11.00, 2212773.00, 0.00
  7652, ResultTask, 1006.00, 3.00, 2837900.00, 0.00
  7523, ResultTask, 1693.00, 2.00, 2099365.00, 0.00
  7621, ResultTask, 1235.00, 1.00, 1640144.00, 0.00
  7613, ResultTask, 1299.00, 1.00, 1492694.00, 0.00
  7519, ResultTask, 1742.00, 3.00, 2951281.00, 0.00
  7809, ResultTask, 18.00, 3.00, 1776355.00, 0.00
  7810, ResultTask, 12.00, 2.00, 1673335.00, 0.00
  7812, ResultTask, 10.00, 2.00, 1497113.00, 0.00
  7808, ResultTask, 45.00, 2.00, 1982336.00, 0.00
  7675, ResultTask, 969.00, 2.00, 1890195.00, 1.00
  7813, ResultTask, 17.00, 3.00, 1673621.00, 0.00
  7811, ResultTask, 28.00, 9.00, 1799722.00, 0.00
  7815, ResultTask, 19.00, 3.00, 2422053.00, 0.00
  7816, ResultTask, 11.00, 2.00, 1620206.00, 0.00
  7817, ResultTask, 14.00, 2.00, 1709688.00, 0.00
  7819, ResultTask, 10.00, 0.00, 1482137.00, 0.00
  7821, ResultTask, 9.00, 2.00, 1562653.00, 0.00
  7546, ResultTask, 1716.00, 2.00, 1486407.00, 0.00
  7820, ResultTask, 23.00, 2.00, 1693093.00, 0.00
  7822, ResultTask, 10.00, 1.00, 1446719.00, 0.00
  7814, ResultTask, 54.00, 2.00, 1667964.00, 0.00
  7823, ResultTask, 12.00, 2.00, 1840555.00, 0.00
  7824, ResultTask, 11.00, 2.00, 1629225.00, 0.00
  7650, ResultTask, 1161.00, 2.00, 1772042.00, 0.00
  7825, ResultTask, 10.00, 1.00, 1436964.00, 0.00
  7648, ResultTask, 1212.00, 2.00, 1708814.00, 0.00
  7643, ResultTask, 1224.00, 2.00, 1732017.00, 1.00
  7827, ResultTask, 11.00, 1.00, 1669637.00, 0.00
  7826, ResultTask, 18.00, 2.00, 2263251.00, 0.00
  7614, ResultTask, 1459.00, 3.00, 2481514.00, 0.00
  7521, ResultTask, 1918.00, 40.00, 3287015.00, 0.00
  7649, ResultTask, 1294.00, 2.00, 1720460.00, 0.00
  7516, ResultTask, 1936.00, 13.00, 3946311.00, 0.00
  7678, ResultTask, 1138.00, 2.00, 2184057.00, 0.00
  7651, ResultTask, 1289.00, 5.00, 1910725.00, 0.00
  7839, ResultTask, 18.00, 0.00, 1819663.00, 0.00
  7840, ResultTask, 15.00, 2.00, 1871764.00, 0.00
  7841, ResultTask, 13.00, 2.00, 2155566.00, 0.00
  7680, ResultTask, 1167.00, 2.00, 1789196.00, 0.00
  7843, ResultTask, 19.00, 3.00, 2228700.00, 0.00
  7554, ResultTask, 1873.00, 3.00, 2363214.00, 0.00
  7842, ResultTask, 28.00, 2.00, 1719823.00, 0.00
  7673, ResultTask, 1208.00, 1.00, 1649284.00, 0.00
  7845, ResultTask, 14.00, 2.00, 1784780.00, 0.00
  7846, ResultTask, 16.00, 2.00, 1806979.00, 0.00
  7847, ResultTask, 12.00, 2.00, 1735056.00, 0.00
  7848, ResultTask, 10.00, 2.00, 1620475.00, 0.00
  7849, ResultTask, 11.00, 2.00, 1632772.00, 0.00
  7852, ResultTask, 10.00, 1.00, 1472787.00, 0.00
  7844, ResultTask, 37.00, 8.00, 1852832.00, 0.00
  7850, ResultTask, 20.00, 2.00, 1625082.00, 0.00
  7674, ResultTask, 1231.00, 2.00, 2575265.00, 0.00
  7853, ResultTask, 15.00, 2.00, 1575774.00, 0.00
  7851, ResultTask, 21.00, 1.00, 1634461.00, 0.00
  7854, ResultTask, 9.00, 1.00, 1396294.00, 0.00
  7646, ResultTask, 1423.00, 2.00, 2122008.00, 0.00
  7855, ResultTask, 12.00, 2.00, 1825118.00, 0.00
  7857, ResultTask, 11.00, 1.00, 1684275.00, 0.00
  7580, ResultTask, 1827.00, 2.00, 1762515.00, 0.00
  7856, ResultTask, 12.00, 1.00, 1908427.00, 0.00
  7618, ResultTask, 1566.00, 5.00, 4062083.00, 0.00
  7858, ResultTask, 12.00, 2.00, 1474904.00, 0.00
  7676, ResultTask, 1244.00, 11.00, 2154793.00, 0.00
  7709, ResultTask, 933.00, 2.00, 1679065.00, 0.00
  7679, ResultTask, 1299.00, 6.00, 1908818.00, 0.00
  7738, ResultTask, 728.00, 3.00, 2689810.00, 0.00
  7647, ResultTask, 1497.00, 2.00, 2388953.00, 0.00
  7585, ResultTask, 1888.00, 2.00, 1976708.00, 0.00
  7870, ResultTask, 17.00, 2.00, 1661692.00, 0.00
  7871, ResultTask, 16.00, 2.00, 1871721.00, 0.00
  7740, ResultTask, 724.00, 2.00, 1826439.00, 0.00
  7873, ResultTask, 12.00, 2.00, 1629575.00, 0.00
  7872, ResultTask, 21.00, 2.00, 1645102.00, 0.00
  7683, ResultTask, 1218.00, 2.00, 1738557.00, 0.00
  7586, ResultTask, 1882.00, 3.00, 2361404.00, 0.00
  7874, ResultTask, 15.00, 2.00, 1610805.00, 0.00
  7876, ResultTask, 13.00, 2.00, 1607614.00, 0.00
  7878, ResultTask, 11.00, 3.00, 1849902.00, 0.00
  7879, ResultTask, 12.00, 1.00, 1720365.00, 0.00
  7737, ResultTask, 773.00, 2.00, 1577323.00, 0.00
  7880, ResultTask, 17.00, 3.00, 2505837.00, 0.00
  7877, ResultTask, 21.00, 2.00, 1586437.00, 0.00
  7881, ResultTask, 14.00, 3.00, 1779615.00, 0.00
  7875, ResultTask, 30.00, 2.00, 1822728.00, 0.00
  7883, ResultTask, 12.00, 2.00, 1778310.00, 0.00
  7885, ResultTask, 15.00, 2.00, 1508776.00, 0.00
  7888, ResultTask, 13.00, 4.00, 1651015.00, 0.00
  7886, ResultTask, 17.00, 2.00, 2326007.00, 0.00
  7884, ResultTask, 26.00, 2.00, 1687582.00, 0.00
  7887, ResultTask, 21.00, 1.00, 1858542.00, 0.00
  7682, ResultTask, 1309.00, 4.00, 4566199.00, 0.00
  7890, ResultTask, 23.00, 3.00, 1487840.00, 0.00
  7882, ResultTask, 49.00, 2.00, 1981240.00, 0.00
  7889, ResultTask, 35.00, 2.00, 2367137.00, 0.00
  7619, ResultTask, 1721.00, 2.00, 1910350.00, 0.00
  7743, ResultTask, 762.00, 2.00, 1693439.00, 0.00
  7708, ResultTask, 1105.00, 1.00, 1726258.00, 0.00
  7902, ResultTask, 29.00, 2.00, 1733137.00, 0.00
  7741, ResultTask, 820.00, 5.00, 3782061.00, 0.00
  7710, ResultTask, 1117.00, 2.00, 1696808.00, 0.00
  7903, ResultTask, 11.00, 1.00, 1644476.00, 0.00
  7904, ResultTask, 11.00, 2.00, 1738767.00, 0.00
  7901, ResultTask, 55.00, 2.00, 2063940.00, 0.00
  7906, ResultTask, 10.00, 1.00, 1539557.00, 0.00
  7616, ResultTask, 1813.00, 2.00, 1856533.00, 0.00
  7773, ResultTask, 702.00, 1.00, 1541053.00, 0.00
  7909, ResultTask, 9.00, 2.00, 1367862.00, 0.00
  7907, ResultTask, 18.00, 1.00, 1587902.00, 0.00
  7908, ResultTask, 11.00, 2.00, 2064594.00, 0.00
  7905, ResultTask, 25.00, 2.00, 1777896.00, 0.00
  7912, ResultTask, 10.00, 2.00, 1639532.00, 0.00
  7645, ResultTask, 1670.00, 2.00, 1660929.00, 0.00
  7914, ResultTask, 13.00, 1.00, 1595453.00, 0.00
  7707, ResultTask, 1209.00, 2.00, 1705740.00, 0.00
  7913, ResultTask, 16.00, 2.00, 1666197.00, 0.00
  7911, ResultTask, 19.00, 2.00, 1512162.00, 0.00
  7771, ResultTask, 728.00, 3.00, 2620776.00, 0.00
  7916, ResultTask, 9.00, 0.00, 1352736.00, 0.00
  7711, ResultTask, 1112.00, 3.00, 2219725.00, 0.00
  7918, ResultTask, 12.00, 2.00, 1634210.00, 0.00
  7910, ResultTask, 35.00, 7.00, 4111199.00, 0.00
  7923, ResultTask, 9.00, 2.00, 1439425.00, 0.00
  7921, ResultTask, 13.00, 1.00, 1371312.00, 0.00
  7917, ResultTask, 15.00, 3.00, 2902103.00, 0.00
  7924, ResultTask, 9.00, 0.00, 1250559.00, 0.00
  7915, ResultTask, 32.00, 2.00, 1888846.00, 0.00
  7920, ResultTask, 20.00, 2.00, 1724300.00, 0.00
  7927, ResultTask, 9.00, 2.00, 1311713.00, 0.00
  7930, ResultTask, 10.00, 1.00, 1329636.00, 0.00
  7922, ResultTask, 25.00, 2.00, 1678624.00, 0.00
  7933, ResultTask, 9.00, 1.00, 1347542.00, 0.00
  7934, ResultTask, 8.00, 1.00, 1334342.00, 0.00
  7925, ResultTask, 21.00, 2.00, 1433162.00, 0.00
  7929, ResultTask, 23.00, 3.00, 2546432.00, 0.00
  7926, ResultTask, 27.00, 4.00, 4526976.00, 0.00
  7936, ResultTask, 10.00, 2.00, 1372923.00, 0.00
  7937, ResultTask, 10.00, 2.00, 1253546.00, 0.00
  7931, ResultTask, 21.00, 2.00, 1644428.00, 0.00
  7932, ResultTask, 21.00, 8.00, 1733603.00, 0.00
  7938, ResultTask, 11.00, 1.00, 1695765.00, 0.00
  7941, ResultTask, 9.00, 2.00, 1388640.00, 0.00
  7942, ResultTask, 10.00, 1.00, 1265432.00, 0.00
  7935, ResultTask, 24.00, 2.00, 1572348.00, 0.00
  7944, ResultTask, 13.00, 1.00, 1588835.00, 0.00
  7940, ResultTask, 16.00, 3.00, 2773742.00, 0.00
  7943, ResultTask, 14.00, 2.00, 2044752.00, 0.00
  7939, ResultTask, 20.00, 4.00, 3221919.00, 1.00
  7919, ResultTask, 59.00, 4.00, 3105216.00, 1.00
  7945, ResultTask, 15.00, 2.00, 1590513.00, 0.00
  7946, ResultTask, 9.00, 1.00, 1264302.00, 0.00
  7928, ResultTask, 46.00, 2.00, 1425317.00, 0.00
  7947, ResultTask, 9.00, 2.00, 1314604.00, 0.00
  7952, ResultTask, 12.00, 2.00, 1789261.00, 0.00
  7951, ResultTask, 13.00, 4.00, 1680367.00, 0.00
  7955, ResultTask, 10.00, 2.00, 1368997.00, 0.00
  7957, ResultTask, 9.00, 2.00, 1267453.00, 0.00
  7950, ResultTask, 17.00, 3.00, 2982147.00, 1.00
  7714, ResultTask, 1137.00, 2.00, 1900100.00, 0.00
  7954, ResultTask, 13.00, 1.00, 1680697.00, 0.00
  7948, ResultTask, 22.00, 2.00, 1401891.00, 0.00
  7735, ResultTask, 986.00, 1.00, 1606462.00, 0.00
  7953, ResultTask, 17.00, 3.00, 2265248.00, 0.00
  7949, ResultTask, 22.00, 2.00, 1578004.00, 0.00
  7960, ResultTask, 9.00, 1.00, 1229337.00, 0.00
  7961, ResultTask, 9.00, 2.00, 1246245.00, 0.00
  7958, ResultTask, 11.00, 2.00, 1577448.00, 0.00
  7966, ResultTask, 8.00, 1.00, 1290490.00, 0.00
  7962, ResultTask, 12.00, 2.00, 1908706.00, 0.00
  7969, ResultTask, 9.00, 2.00, 1271813.00, 0.00
  7963, ResultTask, 14.00, 2.00, 2097714.00, 0.00
  7970, ResultTask, 9.00, 2.00, 1243680.00, 0.00
  7968, ResultTask, 11.00, 2.00, 1639050.00, 0.00
  7965, ResultTask, 15.00, 3.00, 1659269.00, 0.00
  7956, ResultTask, 29.00, 2.00, 1381070.00, 0.00
  7971, ResultTask, 12.00, 2.00, 1724374.00, 0.00
  7964, ResultTask, 18.00, 1.00, 1268557.00, 0.00
  7972, ResultTask, 9.00, 2.00, 1253681.00, 0.00
  7973, ResultTask, 11.00, 2.00, 1704434.00, 0.00
  7974, ResultTask, 9.00, 1.00, 1271197.00, 0.00
  7976, ResultTask, 10.00, 1.00, 1308623.00, 0.00
  7980, ResultTask, 10.00, 2.00, 1556266.00, 0.00
  7979, ResultTask, 11.00, 2.00, 1435783.00, 0.00
  7982, ResultTask, 10.00, 1.00, 1357778.00, 0.00
  7984, ResultTask, 9.00, 1.00, 1289112.00, 0.00
  7983, ResultTask, 11.00, 2.00, 1562576.00, 0.00
  7985, ResultTask, 9.00, 1.00, 1305790.00, 0.00
  7620, ResultTask, 1903.00, 7.00, 2424757.00, 0.00
  7977, ResultTask, 21.00, 2.00, 1694594.00, 0.00
  7986, ResultTask, 11.00, 2.00, 1635464.00, 0.00
  7988, ResultTask, 10.00, 1.00, 1601499.00, 0.00
  7975, ResultTask, 25.00, 2.00, 2444037.00, 0.00
  7989, ResultTask, 9.00, 1.00, 1328649.00, 0.00
  7978, ResultTask, 24.00, 2.00, 1390782.00, 0.00
  7987, ResultTask, 13.00, 1.00, 1326616.00, 0.00
  7991, ResultTask, 9.00, 2.00, 1252990.00, 0.00
